poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
btp-general-election-2004,cor-sood-btp-general-election-2004,data,Cor-Sood scored knowledge battery,data/btp-general-election-2004/knowledge-battery.csv,cor-sood-btp-general-election-2004,replication/data.zip:data/btp04GE.csv,9db2f15672b73e74523e12cab74b55d8057ff396d28d968b943fb4ccf318f9e3,public-license,approved-public,published,Scored binary items; row number is not a respondent identifier
btp-general-election-2004,cdd-btp-general-election-2004-survey,data,Reviewed poll-level survey,data/btp-general-election-2004/survey.dta,cdd-btp-general-election-2004-survey,data/BTP/2004GE/data/2004 online GE_hlm.dta,76016b95a033116438df905b5ca3540e020dbafa7f275e97df31342c9416a2e2,owner-approved,approved-public,published,Reviewed source; archive path and hash retained; source license not inferred
btp-general-election-2004,cdd-btp-general-election-2004-survey-variables,codebook,Source variables,data/btp-general-election-2004/variables.csv,cdd-btp-general-election-2004-survey-variables,data/BTP/2004GE/data/2004 online GE_hlm.dta,4a6c0afeee64e911a31aa585b28b4823d6517e472f29357c77c9b2f0eac8e537,owner-approved,approved-public,published,Reviewed source; archive path and hash retained; source license not inferred
btp-general-election-2004,cdd-btp-general-election-2004-survey-value-labels,codebook,Source value-labels,data/btp-general-election-2004/value-labels.csv,cdd-btp-general-election-2004-survey-value-labels,data/BTP/2004GE/data/2004 online GE_hlm.dta,eb714d4bb85ca87ed44041842f70a9f5cab57825c52cd142f9fb365c4ce87efc,owner-approved,approved-public,published,Reviewed source; archive path and hash retained; source license not inferred
btp-general-election-2004,cdd-btp-general-election-2004-questionnaires,questionnaire,Original questionnaires.doc,data/btp-general-election-2004/questionnaires.doc,cdd-btp-general-election-2004-questionnaires,data/BTP/2004GE/DOP All Surveys.doc,67587e50e86f57e1840371cceff9d7656727090c8d9ec428d39c9186365f2395,owner-approved,approved-public,published,Reviewed source; archive path and hash retained; source license not inferred
btp-general-election-2004,material-55c92b39754401da-btp-general-election-2004,briefing-material,btp2004-fall-security,data/btp-general-election-2004/briefing-materials/btp2004-fall-security.pdf,material-55c92b39754401da,meta_data/briefing_materials/btp2004-fall-security.pdf,55c92b39754401da4d942ce11ba983bb475dce024ec7f5c1d069087fc610c2f9,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
btp-general-election-2004,material-14f09619eb8626fc-btp-general-election-2004,codebook,AllPollIndices,data/shared/codebooks/attitude_indices/allpollindices.csv,material-14f09619eb8626fc,meta_data/attitude_indices/AllPollIndices.csv,14f09619eb8626fc7861fe1bd3ca498a35fec8cfdcc8ba9728ff6e80b9e56992,review-required,approved-public,published,"Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. Required build input read by scripts/12_build_polardata.R; 129 attitude targets plus header, canonical historical registry."
btp-general-election-2004,material-e0ff5cf4f836a41b-btp-general-election-2004,codebook,AllPollIndices_withEmpiricalPremises,data/shared/codebooks/attitude_indices/allpollindices-withempiricalpremises.csv,material-e0ff5cf4f836a41b,meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,e0ff5cf4f836a41b9bb66245130d5246dd7a942668872045c5ee66be48d1f2f5,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 144 rows plus header; includes empirical-premise indices deliberately absent from current 129-row build registry. Unique evidence for future corrections.
btp-general-election-2004,material-a6eea8ca19a00fe8-btp-general-election-2004,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 273-paragraph cross-poll knowledge-item appendix extends January content; retain complete version.
btp-general-election-2004,material-7af1872d80219bc0-btp-general-election-2004,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,"Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 136×8 cross-poll dataset URLs, filters, group identifiers and 0–1 index mapping; retain single content representative."
