poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
uk-eu-1995,cor-sood-uk-eu-1995,data,Cor-Sood scored knowledge battery,data/uk-eu-1995/knowledge-battery.csv,cor-sood-uk-eu-1995,replication/data.zip:data/ukeu.csv,9077fdea79264d77748337d3b8bb7197865391bb48d5850a9e060be761905a22,public-license,approved-public,published,Scored binary items; row number is not a respondent identifier
uk-eu-1995,cdd-uk-eu-survey,data,uk-eu-1995 survey.sav,data/uk-eu-1995/survey.sav,cdd-uk-eu-survey,data/british_europe/uk-eu.sav,6ef6ef79903df1cce6c70db4e63025b15b66d500afa757815c7138d47a614166,owner-approved,approved-public,published,Exact archived SPSS survey; original numeric response codes preserved
uk-eu-1995,cdd-uk-eu-variables,codebook,uk-eu-1995 variables.csv,data/uk-eu-1995/variables.csv,cdd-uk-eu-variables,data/british_europe/uk-eu.sav,c2a3a68926df6b8d044dfc67b8937960e0fbed62552862893f1c0c40c0bb6f37,owner-approved,approved-public,published,Generated variable attributes; empty value-label table where none exist in source
uk-eu-1995,cdd-uk-eu-value-labels,codebook,uk-eu-1995 value-labels.csv,data/uk-eu-1995/value-labels.csv,cdd-uk-eu-value-labels,data/british_europe/uk-eu.sav,c16f8fa90437a5dc9571f41055d9e8a80bd03270569f5fcf4f63a1f1a0731231,owner-approved,approved-public,published,Generated variable attributes; empty value-label table where none exist in source
uk-eu-1995,cdd-uk-eu-codebook,codebook,uk-eu-1995 codebook.txt,data/uk-eu-1995/codebook.txt,cdd-uk-eu-codebook,data/british_europe/codebook/UK europe codebook.code,b80e89ba317d7775fd23970fab6d5f8b2a87b50ad0fca6592c274f20ab6b387a,owner-approved,approved-public,published,Exact archived codebook; category meanings and survey methodology
uk-eu-1995,material-6eaeae118f40db64-uk-eu-1995,paper,Sturgis-30-65,data/shared/papers/sturgis-30-65.pdf,material-6eaeae118f40db64,meta_data/cdd_papers/Sturgis-30-65.pdf,6eaeae118f40db646e57aa003315d5f1099de02f580f4731cc4f4baa133e1adc,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Published five-British-poll analysis; referenced across those polls. Read extracted text/methods/tables and checked existing poll_references. No pipeline reads this paper.
uk-eu-1995,material-14f09619eb8626fc-uk-eu-1995,codebook,AllPollIndices,data/shared/codebooks/attitude_indices/allpollindices.csv,material-14f09619eb8626fc,meta_data/attitude_indices/AllPollIndices.csv,14f09619eb8626fc7861fe1bd3ca498a35fec8cfdcc8ba9728ff6e80b9e56992,review-required,approved-public,published,"Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. Required build input read by scripts/12_build_polardata.R; 129 attitude targets plus header, canonical historical registry."
uk-eu-1995,material-e0ff5cf4f836a41b-uk-eu-1995,codebook,AllPollIndices_withEmpiricalPremises,data/shared/codebooks/attitude_indices/allpollindices-withempiricalpremises.csv,material-e0ff5cf4f836a41b,meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,e0ff5cf4f836a41b9bb66245130d5246dd7a942668872045c5ee66be48d1f2f5,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 144 rows plus header; includes empirical-premise indices deliberately absent from current 129-row build registry. Unique evidence for future corrections.
uk-eu-1995,material-a6eea8ca19a00fe8-uk-eu-1995,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 273-paragraph cross-poll knowledge-item appendix extends January content; retain complete version.
uk-eu-1995,material-7af1872d80219bc0-uk-eu-1995,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,"Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Genuine cross-poll coding evidence. 136×8 cross-poll dataset URLs, filters, group identifiers and 0–1 index mapping; retain single content representative."
uk-eu-1995,material-7731a4ce1a2d98a7-uk-eu-1995,research-design,Appendix - Poll Details- 5-18-14--e,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,material-7731a4ce1a2d98a7,meta_data/poll_details/Appendix - Poll Details- 5-18-14--e.docx,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,review-required,approved-public,published,"Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Already cited across21 poll references; includes24 polls and four source-linked duration comments. Compared all14 DOCX table rows plus comments XML, and corresponding PDF texts. No executable code reads these appendices."
uk-eu-1995,material-7ad6c3c2eb5f0731-uk-eu-1995,paper,Deliberation and Net Attitude Change,data/shared/papers/deliberation-net-change-paper.pdf,material-7ad6c3c2eb5f0731,,7ad6c3c2eb5f0731dfef055365cfd661fe3ef5be00f7d8ceb5136972fefd58ac,review-required,approved-public,published,"ECPR September 2007 manuscript. Introduction and tables differ in stated coverage; Table 1/2 sample sizes and index counts are version checks, not an independently established scoring contract. Source URL: https://drive.google.com/file/d/1IZQTpQMml7XSlwSU1GNOqzZb-mDecS5g/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: Cross-poll attitudes analysis covering multiple British, Australian and US polls. Read extracted text/methods/tables and checked existing poll_references. No pipeline reads this paper."
uk-eu-1995,material-3d9d41d8bc592937-uk-eu-1995,paper,Deliberative Polling and Public Consultation,data/shared/papers/public-consultation-paper.pdf,material-3d9d41d8bc592937,,3d9d41d8bc592937c0f7520676d2e1c2140c031df8ac0700edf31e2a559df645,review-required,approved-public,published,"Fishkin, Luskin and Jowell. Comparative British event reference; verify exact event coverage for any proposed numerical check. Source URL: https://drive.google.com/file/d/1JTYiz-7g2ZUS3kxi4ds3EIBIpfSRiMZb/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Cleanup review: British multi-poll overview and results; referenced across fiveUKpolls. Read extracted text/methods/tables and checked existing poll_references. No pipeline reads this paper."
