poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
uk-general-election-1997,cor-sood-uk-general-election-1997,data,Cor-Sood scored knowledge battery,data/uk-general-election-1997/knowledge-battery.csv,cor-sood-uk-general-election-1997,replication/data.zip:data/ukbge.csv,8d371a1174d89df3ddb207e1e9e2242416a1753a5fd0e1d6aac0ebf8de91a2c5,public-license,approved-public,published,Scored binary items; row number is not a respondent identifier
uk-general-election-1997,cdd-uk-general-election-1997-survey,data,uk-general-election-1997 survey.sav,data/uk-general-election-1997/survey.sav,cdd-uk-general-election-1997-survey,data/british_general_election/ukbge.sav,e383674cd99347daee1a71fa65274e6bc1ea895714176cb56d1bf13f7c2f61f0,owner-approved,approved-public,published,Unchanged archived survey; raw codes and column names retained
uk-general-election-1997,cdd-uk-general-election-1997-variables,codebook,uk-general-election-1997 variables.csv,data/uk-general-election-1997/variables.csv,cdd-uk-general-election-1997-variables,data/british_general_election/ukbge.sav,39ac65ff03a05fb02d6d381cc79c40b28a63d6a422452c995c95b103a4dd209b,owner-approved,approved-public,published,Generated original field attributes; consult original codebook where labels are absent
uk-general-election-1997,cdd-uk-general-election-1997-value-labels,codebook,uk-general-election-1997 value-labels.csv,data/uk-general-election-1997/value-labels.csv,cdd-uk-general-election-1997-value-labels,data/british_general_election/ukbge.sav,1080e05f8277789a97f9f7d85fa91d31444269ec0ffa5a83a2849dc5f48be0ef,owner-approved,approved-public,published,Generated original field attributes; consult original codebook where labels are absent
uk-general-election-1997,cdd-uk-general-election-1997-codebook,codebook,uk-general-election-1997 codebook.txt,data/uk-general-election-1997/codebook.txt,cdd-uk-general-election-1997-codebook,data/british_general_election/gencode.txt,2870809296097fb4dc4865f9427c3fef95f088ecde94815c2397329280ef7fa4,owner-approved,approved-public,published,Unchanged original codebook
uk-general-election-1997,material-6eaeae118f40db64-uk-general-election-1997,paper,Sturgis-30-65,data/shared/papers/sturgis-30-65.pdf,material-6eaeae118f40db64,meta_data/cdd_papers/Sturgis-30-65.pdf,6eaeae118f40db646e57aa003315d5f1099de02f580f4731cc4f4baa133e1adc,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-77127c12491dcc60-uk-general-election-1997,paper,ge2,data/uk-general-election-1997/papers/ge2.doc,material-77127c12491dcc60,meta_data/cdd_papers/ge2.doc,77127c12491dcc60823529e52239cd68af50488cdcd94ca5be5a9ea4bb25d733,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-14f09619eb8626fc-uk-general-election-1997,codebook,AllPollIndices,data/shared/codebooks/attitude_indices/allpollindices.csv,material-14f09619eb8626fc,meta_data/attitude_indices/AllPollIndices.csv,14f09619eb8626fc7861fe1bd3ca498a35fec8cfdcc8ba9728ff6e80b9e56992,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-e0ff5cf4f836a41b-uk-general-election-1997,codebook,AllPollIndices_withEmpiricalPremises,data/shared/codebooks/attitude_indices/allpollindices-withempiricalpremises.csv,material-e0ff5cf4f836a41b,meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,e0ff5cf4f836a41b9bb66245130d5246dd7a942668872045c5ee66be48d1f2f5,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-9408908108592c63-uk-general-election-1997,codebook,Appendix A -1-13-14,data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx,material-9408908108592c63,meta_data/knowledge_indices/Appendix A -1-13-14.docx,9408908108592c6339ae1041bd0d118c210451535cd317be4c431871b0c5e75c,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-a6eea8ca19a00fe8-uk-general-election-1997,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-7af1872d80219bc0-uk-general-election-1997,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-7731a4ce1a2d98a7-uk-general-election-1997,research-design,Appendix - Poll Details- 5-18-14--e,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,material-7731a4ce1a2d98a7,meta_data/poll_details/Appendix - Poll Details- 5-18-14--e.docx,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-1a6478af06bb3df1-uk-general-election-1997,paper,Learning and Voting in Britain: Insights from the Deliberative Poll,data/uk-general-election-1997/papers/british-election-paper.pdf,material-1a6478af06bb3df1,,1a6478af06bb3df1b67b4eba901bc3f0412db7fc70c9d3b9f79e1213cfa1c4e7,review-required,approved-public,published,Use Table 3 to check intended attitude wording and direction; post-tax preference must be distinguished from retrospective tax evaluation (UKGE-02). Source URL: https://drive.google.com/file/d/1OupCKNsHlW49CrhveXOqYmuwwHTg3AT7/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-general-election-1997,material-7ad6c3c2eb5f0731-uk-general-election-1997,paper,Deliberation and Net Attitude Change,data/shared/papers/deliberation-net-change-paper.pdf,material-7ad6c3c2eb5f0731,,7ad6c3c2eb5f0731dfef055365cfd661fe3ef5be00f7d8ceb5136972fefd58ac,review-required,approved-public,published,"ECPR September 2007 manuscript. Introduction and tables differ in stated coverage; Table 1/2 sample sizes and index counts are version checks, not an independently established scoring contract. Source URL: https://drive.google.com/file/d/1IZQTpQMml7XSlwSU1GNOqzZb-mDecS5g/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply."
