poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
new-haven-2004,material-03b1a5b29192fdc1-new-haven-2004,paper,Disaggregating deliberation 27s effects  28LSERO 29,data/new-haven-2004/papers/disaggregating-deliberation-27s-effects-28lsero-29.pdf,material-03b1a5b29192fdc1,meta_data/cdd_papers/Disaggregating deliberation_27s effects _28LSERO_29.pdf,03b1a5b29192fdc1f00b69c752b2e232fa395a1826b67b773994406612b5d590,review-required,approved-public,published,"Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Paper pp. 338-339 dates the airport/revenue-sharing event to 1-3 March 2002, whereas the legacy registry uses 2004; see NH-02. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply. Identical archive alias: meta_data/cdd_papers/Farrar2010.pdf. Source URL: https://eprints.lse.ac.uk/5791/1/Disaggregating%20deliberation%27s%20effects%20%28LSERO%29.pdf. Retrieved 2026-09-23."
new-haven-2004,material-14f09619eb8626fc-new-haven-2004,codebook,AllPollIndices,data/shared/codebooks/attitude_indices/allpollindices.csv,material-14f09619eb8626fc,meta_data/attitude_indices/AllPollIndices.csv,14f09619eb8626fc7861fe1bd3ca498a35fec8cfdcc8ba9728ff6e80b9e56992,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,material-e0ff5cf4f836a41b-new-haven-2004,codebook,AllPollIndices_withEmpiricalPremises,data/shared/codebooks/attitude_indices/allpollindices-withempiricalpremises.csv,material-e0ff5cf4f836a41b,meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,e0ff5cf4f836a41b9bb66245130d5246dd7a942668872045c5ee66be48d1f2f5,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,material-9408908108592c63-new-haven-2004,codebook,Appendix A -1-13-14,data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx,material-9408908108592c63,meta_data/knowledge_indices/Appendix A -1-13-14.docx,9408908108592c6339ae1041bd0d118c210451535cd317be4c431871b0c5e75c,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,material-a6eea8ca19a00fe8-new-haven-2004,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,material-7af1872d80219bc0-new-haven-2004,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,material-7731a4ce1a2d98a7-new-haven-2004,research-design,Appendix - Poll Details- 5-18-14--e,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,material-7731a4ce1a2d98a7,meta_data/poll_details/Appendix - Poll Details- 5-18-14--e.docx,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
new-haven-2004,cdd-new-haven-2004-survey-historical-ids-csv,codebook,historical ids,data/new-haven-2004/historical-ids.csv,cdd-new-haven-2004-survey-historical-ids-csv,,b203d6553b6a6531560d4d9fc9a35ccfdec9e784fd87a134d9e6958deeec27c0,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
new-haven-2004,cdd-new-haven-2004-survey-source-materials-baseline-cati-txt,questionnaire,baseline cati,data/new-haven-2004/source-materials/baseline-cati.txt,cdd-new-haven-2004-survey-source-materials-baseline-cati-txt,,a3bcc4ed870229c61f4987ec58a49f3ef4afecf27c7da2b292fe76452f31ad2e,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
new-haven-2004,cdd-new-haven-2004-survey-source-materials-field-questionnaire-doc,questionnaire,field questionnaire,data/new-haven-2004/source-materials/field-questionnaire.doc,cdd-new-haven-2004-survey-source-materials-field-questionnaire-doc,,ea65c667822ef32667a6fdc0aabcce388d3d69df0aee4fd3e41f4bd5ed42db28,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
